Time,Lane 1 Flow (Veh/5 Minutes)
05/23/2018 02:20:00,29
05/23/2018 02:25:00,25
05/23/2018 02:30:00,19
05/23/2018 02:35:00,25
05/23/2018 02:40:00,23
05/23/2018 02:45:00,26
05/23/2018 02:50:00,23
05/23/2018 02:55:00,12
05/23/2018 03:00:00,24
05/23/2018 03:05:00,20
05/23/2018 03:10:00,16
05/23/2018 03:15:00,23
05/23/2018 03:20:00,10
05/23/2018 03:25:00,10
05/23/2018 03:30:00,15
05/23/2018 03:35:00,13
05/23/2018 03:40:00,24
05/23/2018 03:45:00,21
05/23/2018 03:50:00,27
05/23/2018 03:55:00,15
05/23/2018 04:00:00,20
05/23/2018 04:05:00,19
05/23/2018 04:10:00,26
05/23/2018 04:15:00,17
05/23/2018 04:20:00,27
05/23/2018 04:25:00,23
05/23/2018 04:30:00,23
05/23/2018 04:35:00,26
05/23/2018 04:40:00,37
05/23/2018 04:45:00,28
05/23/2018 04:50:00,29
05/23/2018 04:55:00,33
05/23/2018 05:00:00,34
05/23/2018 05:05:00,28
05/23/2018 05:10:00,59
05/23/2018 05:15:00,52
05/23/2018 05:20:00,52
05/23/2018 05:25:00,58
05/23/2018 05:30:00,57
05/23/2018 05:35:00,60
05/23/2018 05:40:00,90
05/23/2018 05:45:00,79
05/23/2018 05:50:00,79
05/23/2018 05:55:00,90
05/23/2018 06:00:00,79
05/23/2018 06:05:00,109
05/23/2018 06:10:00,106
05/23/2018 06:15:00,119
05/23/2018 06:20:00,115
05/23/2018 06:25:00,126
05/23/2018 06:30:00,121
05/23/2018 06:35:00,174
05/23/2018 06:40:00,156
05/23/2018 06:45:00,207
05/23/2018 06:50:00,179
05/23/2018 06:55:00,189
05/23/2018 07:00:00,171
05/23/2018 07:05:00,218
05/23/2018 07:10:00,229
05/23/2018 07:15:00,240
05/23/2018 07:20:00,255
05/23/2018 07:25:00,231
05/23/2018 07:30:00,278
05/23/2018 07:35:00,276
05/23/2018 07:40:00,322
05/23/2018 07:45:00,343
05/23/2018 07:50:00,329
05/23/2018 07:55:00,269
05/23/2018 08:00:00,283
05/23/2018 08:05:00,281
05/23/2018 08:10:00,315
05/23/2018 08:15:00,292
05/23/2018 08:20:00,303
05/23/2018 08:25:00,268
05/23/2018 08:30:00,258
05/23/2018 08:35:00,296
05/23/2018 08:40:00,316
05/23/2018 08:45:00,287
05/23/2018 08:50:00,310
05/23/2018 08:55:00,279
05/23/2018 09:00:00,280
05/23/2018 09:05:00,295
05/23/2018 09:10:00,278
05/23/2018 09:15:00,294
05/23/2018 09:20:00,264
05/23/2018 09:25:00,295
05/23/2018 09:30:00,262
05/23/2018 09:35:00,274
05/23/2018 09:40:00,325
05/23/2018 09:45:00,307
05/23/2018 09:50:00,303
05/23/2018 09:55:00,264
05/23/2018 10:00:00,243
05/23/2018 10:05:00,301
05/23/2018 10:10:00,252
05/23/2018 10:15:00,290
05/23/2018 10:20:00,293
05/23/2018 10:25:00,288
05/23/2018 10:30:00,325
05/23/2018 10:35:00,327
05/23/2018 10:40:00,284
05/23/2018 10:45:00,340
05/23/2018 10:50:00,331
05/23/2018 10:55:00,329
05/23/2018 11:00:00,347
05/23/2018 11:05:00,312
05/23/2018 11:10:00,313
05/23/2018 11:15:00,367
05/23/2018 11:20:00,343
05/23/2018 11:25:00,356
05/23/2018 11:30:00,332
05/23/2018 11:35:00,331
05/23/2018 11:40:00,425
05/23/2018 11:45:00,368
05/23/2018 11:50:00,399
05/23/2018 11:55:00,397
05/23/2018 12:00:00,372
05/23/2018 12:05:00,376
05/23/2018 12:10:00,418
05/23/2018 12:15:00,419
05/23/2018 12:20:00,415
05/23/2018 12:25:00,414
05/23/2018 12:30:00,385
05/23/2018 12:35:00,407
05/23/2018 12:40:00,415
05/23/2018 12:45:00,420
05/23/2018 12:50:00,438
05/23/2018 12:55:00,423
05/23/2018 13:00:00,438
05/23/2018 13:05:00,455
05/23/2018 13:10:00,456
05/23/2018 13:15:00,437
05/23/2018 13:20:00,475
05/23/2018 13:25:00,437
05/23/2018 13:30:00,445
05/23/2018 13:35:00,449
05/23/2018 13:40:00,465
05/23/2018 13:45:00,482
05/23/2018 13:50:00,470
05/23/2018 13:55:00,496
05/23/2018 14:00:00,447
05/23/2018 14:05:00,490
05/23/2018 14:10:00,563
05/23/2018 14:15:00,550
05/23/2018 14:20:00,541
05/23/2018 14:25:00,575
05/23/2018 14:30:00,539
05/23/2018 14:35:00,569
05/23/2018 14:40:00,587
05/23/2018 14:45:00,613
05/23/2018 14:50:00,572
05/23/2018 14:55:00,540
05/23/2018 15:00:00,504
05/23/2018 15:05:00,560
05/23/2018 15:10:00,603
05/23/2018 15:15:00,629
05/23/2018 15:20:00,601
05/23/2018 15:25:00,590
05/23/2018 15:30:00,566
05/23/2018 15:35:00,635
05/23/2018 15:40:00,611
05/23/2018 15:45:00,583
05/23/2018 15:50:00,580
05/23/2018 15:55:00,535
05/23/2018 16:00:00,511
05/23/2018 16:05:00,558
05/23/2018 16:10:00,562
05/23/2018 16:15:00,565
05/23/2018 16:20:00,543
05/23/2018 16:25:00,515
05/23/2018 16:30:00,602
05/23/2018 16:35:00,593
05/23/2018 16:40:00,600
05/23/2018 16:45:00,584
05/23/2018 16:50:00,604
05/23/2018 16:55:00,585
05/23/2018 17:00:00,580
05/23/2018 17:05:00,577
05/23/2018 17:10:00,531
05/23/2018 17:15:00,582
05/23/2018 17:20:00,539
05/23/2018 17:25:00,535
05/23/2018 17:30:00,586
05/23/2018 17:35:00,525
05/23/2018 17:40:00,591
05/23/2018 17:45:00,616
05/23/2018 17:50:00,551
05/23/2018 17:55:00,530
05/23/2018 18:00:00,558
05/23/2018 18:05:00,518
05/23/2018 18:10:00,515
05/23/2018 18:15:00,572
05/23/2018 18:20:00,516
05/23/2018 18:25:00,576
05/23/2018 18:30:00,461
05/23/2018 18:35:00,482
05/23/2018 18:40:00,423
05/23/2018 18:45:00,416
05/23/2018 18:50:00,396
05/23/2018 18:55:00,421
05/23/2018 19:00:00,382
05/23/2018 19:05:00,391
05/23/2018 19:10:00,389
05/23/2018 19:15:00,413
05/23/2018 19:20:00,396
05/23/2018 19:25:00,423
05/23/2018 19:30:00,404
05/23/2018 19:35:00,404
05/23/2018 19:40:00,376
05/23/2018 19:45:00,386
05/23/2018 19:50:00,391
05/23/2018 19:55:00,390
05/23/2018 20:00:00,334
05/23/2018 20:05:00,386
05/23/2018 20:10:00,401
05/23/2018 20:15:00,419
05/23/2018 20:20:00,411
05/23/2018 20:25:00,407
05/23/2018 20:30:00,393
05/23/2018 20:35:00,374
05/23/2018 20:40:00,352
05/23/2018 20:45:00,359
05/23/2018 20:50:00,336
05/23/2018 20:55:00,370
05/23/2018 21:00:00,334
05/23/2018 21:05:00,362
05/23/2018 21:10:00,375
05/23/2018 21:15:00,343
05/23/2018 21:20:00,342
05/23/2018 21:25:00,317
05/23/2018 21:30:00,306
05/23/2018 21:35:00,299
05/23/2018 21:40:00,305
05/23/2018 21:45:00,279
05/23/2018 21:50:00,245
05/23/2018 21:55:00,227
05/23/2018 22:00:00,291
05/23/2018 22:05:00,239
05/23/2018 22:10:00,259
05/23/2018 22:15:00,234
05/23/2018 22:20:00,237
05/23/2018 22:25:00,220
05/23/2018 22:30:00,192
05/23/2018 22:35:00,186
05/23/2018 22:40:00,174
05/23/2018 22:45:00,172
05/23/2018 22:50:00,168
05/23/2018 22:55:00,162
05/23/2018 23:00:00,149
05/23/2018 23:05:00,160
05/23/2018 23:10:00,154
05/23/2018 23:15:00,154
05/23/2018 23:20:00,136
05/23/2018 23:25:00,108
05/23/2018 23:30:00,116
05/23/2018 23:35:00,150
05/23/2018 23:40:00,141
05/23/2018 23:45:00,138
05/23/2018 23:50:00,129
05/23/2018 23:55:00,119
05/24/2018 00:00:00,110
05/24/2018 00:05:00,100
05/24/2018 00:10:00,109
05/24/2018 00:15:00,91
05/24/2018 00:20:00,91
05/24/2018 00:25:00,102
05/24/2018 00:30:00,79
05/24/2018 00:35:00,78
05/24/2018 00:40:00,71
05/24/2018 00:45:00,62
05/24/2018 00:50:00,71
05/24/2018 00:55:00,63
05/24/2018 01:00:00,71
05/24/2018 01:05:00,52
05/24/2018 01:10:00,45
05/24/2018 01:15:00,63
05/24/2018 01:20:00,50
05/24/2018 01:25:00,39
05/24/2018 01:30:00,39
05/24/2018 01:35:00,41
05/24/2018 01:40:00,57
05/24/2018 01:45:00,38
05/24/2018 01:50:00,42
05/24/2018 01:55:00,36
05/24/2018 02:00:00,37
05/24/2018 02:05:00,48
05/24/2018 02:10:00,43
05/24/2018 02:15:00,44
05/24/2018 02:20:00,31
05/24/2018 02:25:00,39
05/24/2018 02:30:00,23
05/24/2018 02:35:00,34
05/24/2018 02:40:00,32
05/24/2018 02:45:00,25
05/24/2018 02:50:00,24
05/24/2018 02:55:00,20
05/24/2018 03:00:00,22
05/24/2018 03:05:00,23
05/24/2018 03:10:00,27
05/24/2018 03:15:00,17
05/24/2018 03:20:00,14
05/24/2018 03:25:00,21
05/24/2018 03:30:00,11
05/24/2018 03:35:00,19
05/24/2018 03:40:00,22
05/24/2018 03:45:00,16
05/24/2018 03:50:00,22
05/24/2018 03:55:00,22
05/24/2018 04:00:00,18
05/24/2018 04:05:00,23
05/24/2018 04:10:00,19
05/24/2018 04:15:00,32
05/24/2018 04:20:00,31
05/24/2018 04:25:00,25
05/24/2018 04:30:00,22
05/24/2018 04:35:00,28
05/24/2018 04:40:00,40
05/24/2018 04:45:00,38
05/24/2018 04:50:00,39
05/24/2018 04:55:00,36
05/24/2018 05:00:00,28
05/24/2018 05:05:00,29
05/24/2018 05:10:00,35
05/24/2018 05:15:00,51
05/24/2018 05:20:00,56
05/24/2018 05:25:00,56
05/24/2018 05:30:00,53
05/24/2018 05:35:00,78
05/24/2018 05:40:00,69
05/24/2018 05:45:00,100
05/24/2018 05:50:00,73
05/24/2018 05:55:00,77
05/24/2018 06:00:00,95
05/24/2018 06:05:00,111
05/24/2018 06:10:00,113
05/24/2018 06:15:00,110
05/24/2018 06:20:00,114
05/24/2018 06:25:00,134
05/24/2018 06:30:00,130
05/24/2018 06:35:00,151
05/24/2018 06:40:00,188
05/24/2018 06:45:00,189
05/24/2018 06:50:00,155
05/24/2018 06:55:00,178
05/24/2018 07:00:00,164
05/24/2018 07:05:00,194
05/24/2018 07:10:00,225
05/24/2018 07:15:00,231
05/24/2018 07:20:00,248
05/24/2018 07:25:00,240
05/24/2018 07:30:00,295
05/24/2018 07:35:00,291
05/24/2018 07:40:00,355
05/24/2018 07:45:00,305
05/24/2018 07:50:00,308
05/24/2018 07:55:00,301
05/24/2018 08:00:00,266
05/24/2018 08:05:00,265
05/24/2018 08:10:00,281
05/24/2018 08:15:00,299
05/24/2018 08:20:00,307
05/24/2018 08:25:00,286
05/24/2018 08:30:00,278
05/24/2018 08:35:00,285
05/24/2018 08:40:00,310
05/24/2018 08:45:00,306
05/24/2018 08:50:00,286
05/24/2018 08:55:00,291
05/24/2018 09:00:00,264
05/24/2018 09:05:00,286
05/24/2018 09:10:00,305
05/24/2018 09:15:00,250
05/24/2018 09:20:00,325
05/24/2018 09:25:00,240
05/24/2018 09:30:00,282
05/24/2018 09:35:00,285
05/24/2018 09:40:00,295
05/24/2018 09:45:00,248
05/24/2018 09:50:00,286
05/24/2018 09:55:00,304
05/24/2018 10:00:00,284
05/24/2018 10:05:00,287
05/24/2018 10:10:00,279
05/24/2018 10:15:00,280
05/24/2018 10:20:00,298
05/24/2018 10:25:00,317
05/24/2018 10:30:00,318
05/24/2018 10:35:00,325
05/24/2018 10:40:00,315
05/24/2018 10:45:00,303
05/24/2018 10:50:00,332
05/24/2018 10:55:00,309
05/24/2018 11:00:00,306
05/24/2018 11:05:00,281
05/24/2018 11:10:00,343
05/24/2018 11:15:00,342
05/24/2018 11:20:00,265
05/24/2018 11:25:00,237
05/24/2018 11:30:00,319
05/24/2018 11:35:00,384
05/24/2018 11:40:00,383
05/24/2018 11:45:00,331
05/24/2018 11:50:00,345
05/24/2018 11:55:00,337
05/24/2018 12:00:00,378
05/24/2018 12:05:00,400
05/24/2018 12:10:00,405
05/24/2018 12:15:00,332
05/24/2018 12:20:00,378
05/24/2018 12:25:00,371
05/24/2018 12:30:00,379
05/24/2018 12:35:00,413
05/24/2018 12:40:00,420
05/24/2018 12:45:00,420
05/24/2018 12:50:00,466
05/24/2018 12:55:00,418
05/24/2018 13:00:00,424
05/24/2018 13:05:00,426
05/24/2018 13:10:00,460
05/24/2018 13:15:00,441
05/24/2018 13:20:00,441
05/24/2018 13:25:00,418
05/24/2018 13:30:00,435
05/24/2018 13:35:00,463
05/24/2018 13:40:00,459
05/24/2018 13:45:00,493
05/24/2018 13:50:00,438
05/24/2018 13:55:00,512
05/24/2018 14:00:00,441
05/24/2018 14:05:00,502
05/24/2018 14:10:00,553
05/24/2018 14:15:00,544
05/24/2018 14:20:00,519
05/24/2018 14:25:00,540
05/24/2018 14:30:00,499
05/24/2018 14:35:00,596
05/24/2018 14:40:00,617
05/24/2018 14:45:00,604
05/24/2018 14:50:00,585
05/24/2018 14:55:00,590
05/24/2018 15:00:00,550
05/24/2018 15:05:00,580
05/24/2018 15:10:00,601
05/24/2018 15:15:00,654
05/24/2018 15:20:00,609
05/24/2018 15:25:00,510
05/24/2018 15:30:00,639
05/24/2018 15:35:00,594
05/24/2018 15:40:00,588
05/24/2018 15:45:00,572
05/24/2018 15:50:00,630
05/24/2018 15:55:00,594
05/24/2018 16:00:00,600
05/24/2018 16:05:00,572
05/24/2018 16:10:00,572
05/24/2018 16:15:00,558
05/24/2018 16:20:00,645
05/24/2018 16:25:00,578
05/24/2018 16:30:00,544
05/24/2018 16:35:00,571
05/24/2018 16:40:00,574
05/24/2018 16:45:00,562
05/24/2018 16:50:00,568
05/24/2018 16:55:00,575
05/24/2018 17:00:00,597
05/24/2018 17:05:00,590
05/24/2018 17:10:00,631
05/24/2018 17:15:00,622
05/24/2018 17:20:00,639
05/24/2018 17:25:00,572
05/24/2018 17:30:00,588
05/24/2018 17:35:00,525
05/24/2018 17:40:00,483
05/24/2018 17:45:00,544
05/24/2018 17:50:00,540
05/24/2018 17:55:00,529
05/24/2018 18:00:00,540
05/24/2018 18:05:00,525
05/24/2018 18:10:00,539
05/24/2018 18:15:00,561
05/24/2018 18:20:00,514
05/24/2018 18:25:00,465
05/24/2018 18:30:00,473
05/24/2018 18:35:00,500
05/24/2018 18:40:00,444
05/24/2018 18:45:00,429
05/24/2018 18:50:00,450
05/24/2018 18:55:00,400
05/24/2018 19:00:00,395
05/24/2018 19:05:00,389
05/24/2018 19:10:00,442
05/24/2018 19:15:00,423
05/24/2018 19:20:00,446
05/24/2018 19:25:00,415
05/24/2018 19:30:00,398
05/24/2018 19:35:00,358
05/24/2018 19:40:00,352
05/24/2018 19:45:00,387
05/24/2018 19:50:00,366
05/24/2018 19:55:00,361
05/24/2018 20:00:00,319
05/24/2018 20:05:00,307
05/24/2018 20:10:00,359
05/24/2018 20:15:00,335
05/24/2018 20:20:00,336
05/24/2018 20:25:00,311
05/24/2018 20:30:00,289
05/24/2018 20:35:00,335
05/24/2018 20:40:00,338
05/24/2018 20:45:00,362
05/24/2018 20:50:00,320
05/24/2018 20:55:00,329
05/24/2018 21:00:00,314
05/24/2018 21:05:00,316
05/24/2018 21:10:00,363
05/24/2018 21:15:00,331
05/24/2018 21:20:00,320
05/24/2018 21:25:00,321
05/24/2018 21:30:00,298
05/24/2018 21:35:00,304
05/24/2018 21:40:00,292
05/24/2018 21:45:00,267
05/24/2018 21:50:00,279
05/24/2018 21:55:00,264
05/24/2018 22:00:00,235
05/24/2018 22:05:00,265
05/24/2018 22:10:00,265
05/24/2018 22:15:00,265
05/24/2018 22:20:00,222
05/24/2018 22:25:00,212
05/24/2018 22:30:00,171
05/24/2018 22:35:00,208
05/24/2018 22:40:00,172
05/24/2018 22:45:00,196
05/24/2018 22:50:00,150
05/24/2018 22:55:00,163
05/24/2018 23:00:00,170
05/24/2018 23:05:00,166
05/24/2018 23:10:00,167
05/24/2018 23:15:00,174
05/24/2018 23:20:00,148
05/24/2018 23:25:00,121
05/24/2018 23:30:00,124
05/24/2018 23:35:00,122
05/24/2018 23:40:00,129
05/24/2018 23:45:00,90
05/24/2018 23:50:00,118
05/24/2018 23:55:00,121
05/25/2018 00:00:00,108
05/25/2018 00:05:00,77
05/25/2018 00:10:00,112
05/25/2018 00:15:00,104
05/25/2018 00:20:00,86
05/25/2018 00:25:00,85
05/25/2018 00:30:00,71
05/25/2018 00:35:00,80
05/25/2018 00:40:00,68
05/25/2018 00:45:00,75
05/25/2018 00:50:00,70
05/25/2018 00:55:00,52
05/25/2018 01:00:00,55
05/25/2018 01:05:00,52
05/25/2018 01:10:00,70
05/25/2018 01:15:00,64
05/25/2018 01:20:00,47
05/25/2018 01:25:00,39
05/25/2018 01:30:00,41
05/25/2018 01:35:00,45
05/25/2018 01:40:00,58
05/25/2018 01:45:00,57
05/25/2018 01:50:00,35
05/25/2018 01:55:00,51
05/25/2018 02:00:00,37
05/25/2018 02:05:00,46
05/25/2018 02:10:00,35
05/25/2018 02:15:00,53
05/25/2018 02:20:00,45
05/25/2018 02:25:00,53
05/25/2018 02:30:00,30
05/25/2018 02:35:00,33
05/25/2018 02:40:00,26
05/25/2018 02:45:00,29
05/25/2018 02:50:00,27
05/25/2018 02:55:00,27
05/25/2018 03:00:00,22
05/25/2018 03:05:00,30
05/25/2018 03:10:00,19
05/25/2018 03:15:00,25
05/25/2018 03:20:00,27
05/25/2018 03:25:00,23
05/25/2018 03:30:00,31
05/25/2018 03:35:00,18
05/25/2018 03:40:00,19
05/25/2018 03:45:00,27
05/25/2018 03:50:00,20
05/25/2018 03:55:00,11
05/25/2018 04:00:00,18
05/25/2018 04:05:00,23
05/25/2018 04:10:00,26
05/25/2018 04:15:00,20
05/25/2018 04:20:00,29
05/25/2018 04:25:00,17
05/25/2018 04:30:00,22
05/25/2018 04:35:00,29
05/25/2018 04:40:00,28
05/25/2018 04:45:00,30
05/25/2018 04:50:00,37
05/25/2018 04:55:00,28
05/25/2018 05:00:00,44
05/25/2018 05:05:00,49
05/25/2018 05:10:00,41
05/25/2018 05:15:00,40
05/25/2018 05:20:00,47
05/25/2018 05:25:00,47
05/25/2018 05:30:00,57
05/25/2018 05:35:00,58
05/25/2018 05:40:00,72
05/25/2018 05:45:00,73
05/25/2018 05:50:00,78
05/25/2018 05:55:00,70
05/25/2018 06:00:00,85
05/25/2018 06:05:00,102
05/25/2018 06:10:00,94
05/25/2018 06:15:00,101
05/25/2018 06:20:00,109
05/25/2018 06:25:00,130
05/25/2018 06:30:00,140
05/25/2018 06:35:00,137
05/25/2018 06:40:00,190
05/25/2018 06:45:00,187
05/25/2018 06:50:00,165
05/25/2018 06:55:00,164
05/25/2018 07:00:00,203
05/25/2018 07:05:00,193
05/25/2018 07:10:00,238
05/25/2018 07:15:00,239
05/25/2018 07:20:00,255
05/25/2018 07:25:00,229
05/25/2018 07:30:00,272
05/25/2018 07:35:00,305
05/25/2018 07:40:00,326
05/25/2018 07:45:00,288
05/25/2018 07:50:00,293
05/25/2018 07:55:00,272
05/25/2018 08:00:00,266
05/25/2018 08:05:00,279
05/25/2018 08:10:00,266
05/25/2018 08:15:00,303
05/25/2018 08:20:00,278
05/25/2018 08:25:00,286
05/25/2018 08:30:00,284
05/25/2018 08:35:00,318
05/25/2018 08:40:00,300
05/25/2018 08:45:00,310
05/25/2018 08:50:00,283
05/25/2018 08:55:00,258
05/25/2018 09:00:00,318
05/25/2018 09:05:00,230
05/25/2018 09:10:00,287
05/25/2018 09:15:00,293
05/25/2018 09:20:00,273
05/25/2018 09:25:00,266
05/25/2018 09:30:00,250
05/25/2018 09:35:00,298
05/25/2018 09:40:00,299
05/25/2018 09:45:00,296
05/25/2018 09:50:00,304
05/25/2018 09:55:00,290
05/25/2018 10:00:00,281
05/25/2018 10:05:00,339
05/25/2018 10:10:00,314
05/25/2018 10:15:00,321
05/25/2018 10:20:00,335
05/25/2018 10:25:00,314
05/25/2018 10:30:00,354
05/25/2018 10:35:00,362
05/25/2018 10:40:00,329
05/25/2018 10:45:00,363
05/25/2018 10:50:00,367
05/25/2018 10:55:00,330
05/25/2018 11:00:00,329
05/25/2018 11:05:00,365
05/25/2018 11:10:00,361
05/25/2018 11:15:00,346
05/25/2018 11:20:00,385
05/25/2018 11:25:00,376
05/25/2018 11:30:00,440
05/25/2018 11:35:00,444
05/25/2018 11:40:00,400
05/25/2018 11:45:00,442
05/25/2018 11:50:00,448
05/25/2018 11:55:00,427
05/25/2018 12:00:00,423
05/25/2018 12:05:00,480
05/25/2018 12:10:00,459
05/25/2018 12:15:00,458
05/25/2018 12:20:00,496
05/25/2018 12:25:00,426
05/25/2018 12:30:00,472
05/25/2018 12:35:00,428
05/25/2018 12:40:00,480
05/25/2018 12:45:00,469
05/25/2018 12:50:00,483
05/25/2018 12:55:00,471
05/25/2018 13:00:00,484
05/25/2018 13:05:00,460
05/25/2018 13:10:00,530
05/25/2018 13:15:00,487
05/25/2018 13:20:00,531
05/25/2018 13:25:00,521
05/25/2018 13:30:00,507
05/25/2018 13:35:00,544
05/25/2018 13:40:00,494
05/25/2018 13:45:00,519
05/25/2018 13:50:00,556
05/25/2018 13:55:00,516
05/25/2018 14:00:00,515
05/25/2018 14:05:00,595
05/25/2018 14:10:00,599
05/25/2018 14:15:00,610
05/25/2018 14:20:00,580
05/25/2018 14:25:00,518
05/25/2018 14:30:00,575
05/25/2018 14:35:00,570
05/25/2018 14:40:00,577
05/25/2018 14:45:00,563
05/25/2018 14:50:00,629
05/25/2018 14:55:00,550
05/25/2018 15:00:00,563
05/25/2018 15:05:00,587
05/25/2018 15:10:00,581
05/25/2018 15:15:00,609
05/25/2018 15:20:00,576
05/25/2018 15:25:00,558
05/25/2018 15:30:00,580
05/25/2018 15:35:00,560
05/25/2018 15:40:00,561
05/25/2018 15:45:00,559
05/25/2018 15:50:00,570
05/25/2018 15:55:00,560
05/25/2018 16:00:00,532
05/25/2018 16:05:00,600
05/25/2018 16:10:00,574
05/25/2018 16:15:00,586
05/25/2018 16:20:00,598
05/25/2018 16:25:00,581
05/25/2018 16:30:00,509
05/25/2018 16:35:00,516
05/25/2018 16:40:00,551
05/25/2018 16:45:00,556
05/25/2018 16:50:00,532
05/25/2018 16:55:00,556
05/25/2018 17:00:00,481
05/25/2018 17:05:00,570
05/25/2018 17:10:00,563
05/25/2018 17:15:00,567
05/25/2018 17:20:00,504
05/25/2018 17:25:00,518
05/25/2018 17:30:00,432
05/25/2018 17:35:00,463
05/25/2018 17:40:00,495
05/25/2018 17:45:00,453
05/25/2018 17:50:00,440
05/25/2018 17:55:00,457
05/25/2018 18:00:00,434
05/25/2018 18:05:00,422
05/25/2018 18:10:00,494
05/25/2018 18:15:00,489
05/25/2018 18:20:00,456
05/25/2018 18:25:00,424
05/25/2018 18:30:00,392
05/25/2018 18:35:00,416
05/25/2018 18:40:00,438
05/25/2018 18:45:00,403
05/25/2018 18:50:00,369
05/25/2018 18:55:00,385
05/25/2018 19:00:00,410
05/25/2018 19:05:00,367
05/25/2018 19:10:00,375
05/25/2018 19:15:00,404
05/25/2018 19:20:00,421
05/25/2018 19:25:00,380
05/25/2018 19:30:00,356
05/25/2018 19:35:00,353
05/25/2018 19:40:00,394
05/25/2018 19:45:00,366
05/25/2018 19:50:00,325
05/25/2018 19:55:00,326
05/25/2018 20:00:00,314
05/25/2018 20:05:00,356
05/25/2018 20:10:00,404
05/25/2018 20:15:00,389
05/25/2018 20:20:00,358
05/25/2018 20:25:00,369
05/25/2018 20:30:00,384
05/25/2018 20:35:00,359
05/25/2018 20:40:00,339
05/25/2018 20:45:00,321
05/25/2018 20:50:00,360
05/25/2018 20:55:00,343
05/25/2018 21:00:00,340
05/25/2018 21:05:00,319
05/25/2018 21:10:00,343
05/25/2018 21:15:00,355
05/25/2018 21:20:00,360
05/25/2018 21:25:00,317
05/25/2018 21:30:00,338
05/25/2018 21:35:00,306
05/25/2018 21:40:00,335
05/25/2018 21:45:00,300
05/25/2018 21:50:00,311
05/25/2018 21:55:00,323
05/25/2018 22:00:00,314
05/25/2018 22:05:00,359
05/25/2018 22:10:00,308
05/25/2018 22:15:00,316
05/25/2018 22:20:00,290
05/25/2018 22:25:00,286
05/25/2018 22:30:00,267
05/25/2018 22:35:00,232
05/25/2018 22:40:00,249
05/25/2018 22:45:00,287
05/25/2018 22:50:00,228
05/25/2018 22:55:00,219
05/25/2018 23:00:00,228
05/25/2018 23:05:00,241
05/25/2018 23:10:00,235
05/25/2018 23:15:00,233
05/25/2018 23:20:00,228
05/25/2018 23:25:00,204
05/25/2018 23:30:00,184
05/25/2018 23:35:00,194
05/25/2018 23:40:00,198
05/25/2018 23:45:00,168
05/25/2018 23:50:00,179
05/25/2018 23:55:00,147
05/29/2018 00:00:00,87
05/29/2018 00:05:00,101
05/29/2018 00:10:00,91
05/29/2018 00:15:00,89
05/29/2018 00:20:00,95
05/29/2018 00:25:00,72
05/29/2018 00:30:00,80
05/29/2018 00:35:00,56
05/29/2018 00:40:00,50
05/29/2018 00:45:00,61
05/29/2018 00:50:00,58
05/29/2018 00:55:00,35
05/29/2018 01:00:00,46
05/29/2018 01:05:00,36
05/29/2018 01:10:00,32
05/29/2018 01:15:00,31
05/29/2018 01:20:00,34
05/29/2018 01:25:00,35
05/29/2018 01:30:00,23
05/29/2018 01:35:00,34
05/29/2018 01:40:00,24
05/29/2018 01:45:00,27
05/29/2018 01:50:00,30
05/29/2018 01:55:00,29
05/29/2018 02:00:00,31
05/29/2018 02:05:00,33
05/29/2018 02:10:00,31
05/29/2018 02:15:00,26
05/29/2018 02:20:00,24
05/29/2018 02:25:00,22
05/29/2018 02:30:00,29
05/29/2018 02:35:00,13
05/29/2018 02:40:00,29
05/29/2018 02:45:00,19
05/29/2018 02:50:00,22
05/29/2018 02:55:00,22
05/29/2018 03:00:00,17
05/29/2018 03:05:00,18
05/29/2018 03:10:00,18
05/29/2018 03:15:00,19
05/29/2018 03:20:00,15
05/29/2018 03:25:00,16
05/29/2018 03:30:00,19
05/29/2018 03:35:00,16
05/29/2018 03:40:00,19
05/29/2018 03:45:00,13
05/29/2018 03:50:00,18
05/29/2018 03:55:00,17
05/29/2018 04:00:00,11
05/29/2018 04:05:00,24
05/29/2018 04:10:00,17
05/29/2018 04:15:00,27
05/29/2018 04:20:00,25
05/29/2018 04:25:00,16
05/29/2018 04:30:00,21
05/29/2018 04:35:00,18
05/29/2018 04:40:00,34
05/29/2018 04:45:00,23
05/29/2018 04:50:00,31
05/29/2018 04:55:00,30
05/29/2018 05:00:00,34
05/29/2018 05:05:00,38
05/29/2018 05:10:00,35
05/29/2018 05:15:00,39
05/29/2018 05:20:00,50
05/29/2018 05:25:00,54
05/29/2018 05:30:00,67
05/29/2018 05:35:00,58
05/29/2018 05:40:00,72
05/29/2018 05:45:00,86
05/29/2018 05:50:00,80
05/29/2018 05:55:00,76
05/29/2018 06:00:00,83
05/29/2018 06:05:00,96
05/29/2018 06:10:00,114
05/29/2018 06:15:00,103
05/29/2018 06:20:00,135
05/29/2018 06:25:00,114
05/29/2018 06:30:00,154
05/29/2018 06:35:00,165
05/29/2018 06:40:00,188
05/29/2018 06:45:00,201
05/29/2018 06:50:00,203
05/29/2018 06:55:00,167
05/29/2018 07:00:00,165
05/29/2018 07:05:00,218
05/29/2018 07:10:00,216
05/29/2018 07:15:00,233
05/29/2018 07:20:00,228
05/29/2018 07:25:00,261
05/29/2018 07:30:00,276
05/29/2018 07:35:00,301
05/29/2018 07:40:00,310
05/29/2018 07:45:00,291
05/29/2018 07:50:00,290
